Kitchen_1,Kitchen_2,Bedroom_2,Bedroom_4,Bedroom_5,Bedroom_6,BsmtFullBath_1,BsmtFullBath_3,LotArea,HalfBath_1,OpenPorchSF,2ndFlrSF,WoodDeckSF,LotFrontage,BsmtFinSF1,Fireplaces_1,Fireplaces_2,MasVnrArea,YearRemodAdd,YearBuilt,TotRmsAbvGrd_6,TotRmsAbvGrd_8,FullBath_3,TotalBsmtSF,GarageArea,GarageCars_3,GarageCars_4,GrLivArea,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_7,OverallQual_8,OverallQual_9,OverallQual_10,SalePrice
True,False,False,False,False,False,True,False,11841,False,32,0,0,81.0,816,False,False,104.0,1990,1990,False,False,False,816,0,False,False,816,False,False,False,False,False,False,False,False,118500
True,False,False,False,False,False,False,False,6120,False,0,584,0,51.0,0,False,False,0.0,1995,1935,True,False,False,884,240,False,False,1573,False,False,True,False,False,False,False,False,133000
True,False,True,False,False,False,True,False,10267,False,0,0,0,55.0,210,False,False,0.0,2000,1918,False,False,False,816,275,False,False,838,False,False,False,False,False,False,False,False,130000
True,False,True,False,False,False,True,False,8740,False,0,0,0,74.0,672,False,False,0.0,1982,1982,False,False,False,840,528,False,False,860,False,False,False,True,False,False,False,False,137000
True,False,True,False,False,False,False,False,9100,False,0,0,0,50.0,0,False,False,0.0,1960,1930,False,False,False,742,308,False,False,935,False,False,False,True,False,False,False,False,79500
True,False,False,False,False,False,False,False,8320,True,45,812,0,64.0,490,False,False,0.0,2004,2004,True,False,False,770,520,False,False,1582,False,False,False,False,True,False,False,False,185900
True,False,True,False,False,False,True,False,6600,False,0,0,0,60.0,816,False,False,0.0,2003,1982,False,False,False,816,816,False,False,816,False,False,False,True,False,False,False,False,138000
True,False,False,False,False,False,True,False,4435,False,0,0,140,68.40684410646388,685,False,False,170.0,2003,2003,False,False,False,848,420,False,False,848,False,False,False,False,False,False,False,False,140000
True,False,False,False,False,False,False,False,7990,False,0,0,0,88.0,0,False,False,0.0,1975,1975,False,False,False,924,280,False,False,924,False,False,False,True,False,False,False,False,110000
True,False,False,False,False,False,True,False,11302,False,75,0,180,69.0,1422,True,False,238.0,2006,2005,False,False,False,1814,758,True,False,1826,False,False,False,False,False,True,False,False,319000
True,False,False,False,False,False,False,False,3600,False,158,684,0,60.0,0,False,False,0.0,1993,1910,False,False,False,684,216,False,False,1368,False,False,False,False,False,False,False,False,114504
True,False,True,False,False,False,False,False,3922,False,16,0,120,53.0,0,True,False,72.0,2007,2006,False,False,False,1258,648,True,False,1402,False,False,False,False,True,False,False,False,194201
True,False,False,False,False,False,True,False,10927,True,60,846,179,74.0,546,True,False,280.0,2005,2005,False,True,False,1058,736,False,False,1904,False,False,False,False,False,True,False,False,275000
True,False,False,False,False,False,False,False,9000,True,162,595,0,50.0,0,True,False,0.0,1950,1937,True,False,False,780,544,False,False,1375,False,False,False,False,False,False,False,False,141000
True,False,False,False,False,False,True,False,10041,True,150,988,120,80.0,789,True,False,0.0,1992,1992,False,True,False,908,506,False,False,1915,False,False,False,False,False,True,False,False,220000
True,False,False,False,False,False,True,False,12803,False,36,0,192,88.0,922,True,False,99.0,2002,2002,True,False,False,1494,530,False,False,1494,False,False,False,False,True,False,False,False,221000
True,False,False,False,False,False,False,False,13600,True,42,800,0,85.0,454,False,False,176.0,1990,1965,False,False,False,768,486,False,False,1986,False,False,False,False,True,False,False,False,205000
True,False,False,False,False,False,True,False,12464,False,0,0,168,82.0,732,False,False,0.0,1996,1996,True,False,False,1040,576,False,False,1040,False,False,False,True,False,False,False,False,152000
True,False,False,False,False,False,True,False,7800,False,0,896,103,78.0,603,False,False,0.0,2002,1948,False,True,True,896,230,False,False,2008,False,False,False,True,False,False,False,False,225000
True,False,False,False,False,False,True,False,7943,False,0,0,64,61.0,903,False,False,192.0,1961,1961,False,False,False,1029,261,False,False,1029,False,False,True,False,False,False,False,False,118500
True,False,False,False,False,False,True,False,11050,True,142,677,253,68.40684410646388,904,False,True,204.0,2000,2000,False,True,False,1440,736,True,False,2153,False,False,False,False,False,False,True,False,313000
True,False,False,False,False,False,False,False,10395,False,0,0,0,68.40684410646388,605,True,False,233.0,1978,1978,True,False,False,1032,564,False,False,1032,False,False,False,False,False,False,False,False,148000
True,False,False,False,False,False,True,False,11885,True,122,573,160,68.40684410646388,990,True,False,108.0,2001,2001,False,False,False,1299,531,False,False,1872,False,False,False,False,False,True,False,False,261500
True,False,False,False,False,False,False,False,8402,False,30,0,0,70.0,206,False,False,0.0,2007,2007,True,False,False,1120,0,False,False,1120,False,False,False,True,False,False,False,False,147000
True,False,False,False,False,False,True,False,8800,False,0,0,120,80.0,763,False,False,156.0,1963,1963,True,False,False,936,480,False,False,1054,False,False,False,False,False,False,False,False,137500
True,False,False,False,False,False,True,False,7861,True,75,702,100,68.40684410646388,457,True,False,0.0,2003,2002,False,False,False,783,393,False,False,1509,False,False,False,False,False,False,False,False,183200
True,False,True,False,False,False,False,False,7227,False,0,0,0,59.0,0,False,False,0.0,1954,1954,False,False,False,832,528,False,False,832,False,False,False,False,False,False,False,False,105500
True,False,False,True,False,False,True,False,12244,True,0,780,168,85.0,871,False,True,226.0,2003,2003,False,False,False,1482,749,True,False,2262,False,False,False,False,False,True,False,False,305000
True,False,True,False,False,False,True,False,8248,False,0,0,0,45.0,41,False,False,0.0,1950,1914,False,False,False,864,0,False,False,864,False,True,False,False,False,False,False,False,67000
True,False,False,False,False,False,False,False,7064,False,0,0,192,71.0,560,False,False,153.0,1977,1977,True,False,False,980,484,False,False,980,False,False,False,True,False,False,False,False,135000
True,False,False,True,False,False,True,False,10400,False,0,778,148,80.0,247,True,False,288.0,1972,1972,False,True,False,732,484,False,False,1790,False,False,False,False,False,False,False,False,165150
True,False,False,False,False,False,False,False,10000,True,0,0,0,87.0,0,False,False,261.0,1962,1962,False,False,False,1116,440,False,False,1116,False,False,False,False,False,False,False,False,160000
True,False,False,False,False,False,False,False,12342,False,0,0,0,68.40684410646388,0,True,False,0.0,1978,1960,True,False,False,978,286,False,False,1422,False,False,False,True,False,False,False,False,139900
True,False,False,False,False,False,True,False,9600,False,0,0,0,80.0,674,False,True,164.0,1972,1955,False,False,False,1156,364,False,False,1520,False,False,False,False,False,False,False,False,153000
True,False,False,False,True,False,False,False,11606,False,0,1040,335,70.0,650,False,True,192.0,1969,1969,False,False,False,1040,504,False,False,2080,False,False,False,True,False,False,False,False,135000
True,False,False,False,False,False,True,False,9020,True,0,0,176,82.0,624,False,False,259.0,1964,1964,True,False,False,1248,520,False,False,1350,False,False,False,False,False,False,False,False,168500
True,False,False,False,False,False,False,False,9000,False,0,661,0,50.0,0,False,False,0.0,1991,1880,False,True,False,636,240,False,False,1750,False,False,False,True,False,False,False,False,124000
True,False,True,False,False,False,False,False,4590,False,73,0,156,34.0,24,True,False,108.0,2006,2006,True,False,False,1554,627,False,False,1554,False,False,False,False,False,True,False,False,209500
True,False,False,False,False,False,False,False,11900,False,0,0,192,85.0,822,True,False,209.0,1977,1977,True,False,False,1386,544,False,False,1411,False,False,False,False,True,False,False,False,82500
True,False,False,False,False,False,False,False,9250,False,0,0,390,80.0,480,False,False,0.0,2005,1954,True,False,False,1056,260,False,False,1056,False,False,False,True,False,False,False,False,139400
False,True,False,False,False,False,False,False,6979,False,56,0,264,64.0,1056,False,False,0.0,1980,1980,False,False,False,1056,576,False,False,1056,False,False,False,False,False,False,False,False,144000
True,False,False,False,False,False,False,False,6120,False,0,0,0,51.0,0,True,False,0.0,1950,1936,False,False,False,264,0,False,False,800,True,False,False,False,False,False,False,False,60000
False,True,False,False,False,False,False,False,6000,False,0,576,0,50.0,0,False,False,0.0,1954,1954,False,False,False,811,256,False,False,1387,False,False,False,True,False,False,False,False,93000
True,False,True,False,False,False,False,False,8777,False,0,0,328,67.0,0,False,False,0.0,1950,1910,False,False,False,796,0,False,False,796,False,False,False,True,False,False,False,False,85000
True,False,False,False,False,False,True,False,3982,False,0,0,312,53.0,1154,True,False,0.0,2006,2006,False,False,False,1520,648,True,False,1567,False,False,False,False,False,True,False,False,264561
True,False,False,True,False,False,False,False,10793,True,0,840,208,80.0,493,False,False,263.0,1969,1969,False,False,False,780,462,False,False,1620,False,False,False,True,False,False,False,False,152000
True,False,True,False,False,False,True,False,9187,True,130,0,195,85.0,1121,True,False,162.0,2009,2009,False,False,False,1766,478,True,False,1766,False,False,False,False,False,False,True,False,370878
True,False,False,False,False,False,False,False,10452,False,0,0,0,85.0,500,False,True,216.0,1953,1953,False,False,False,1094,495,False,False,1094,False,False,False,False,False,False,False,False,155000
True,False,False,True,False,False,False,False,7700,True,124,788,0,70.0,0,True,False,351.0,1966,1966,False,False,False,756,442,False,False,1839,False,False,False,False,False,False,False,False,155000
True,False,False,False,False,False,False,False,8125,True,0,843,0,65.0,0,False,False,90.8008547008547,2007,2007,False,False,False,813,562,False,False,1665,False,False,False,False,True,False,False,False,205950
True,False,False,True,False,False,True,False,9084,False,0,755,120,60.0,0,True,False,0.0,1950,1940,False,False,False,755,296,False,False,1510,False,False,True,False,False,False,False,False,108000
True,False,True,False,False,False,False,False,8750,True,120,807,0,70.0,0,True,False,0.0,1996,1996,False,False,False,880,512,False,False,1716,False,False,False,False,True,False,False,False,191000
True,False,False,False,False,False,False,False,10320,False,0,713,57,60.0,0,False,False,0.0,1995,1906,False,False,False,756,216,False,False,1469,False,False,False,False,False,False,False,False,135000
True,False,False,False,False,False,True,False,10007,True,0,0,0,72.0,806,False,False,54.0,2006,1959,False,False,False,1053,312,False,False,1053,False,False,False,True,False,False,False,False,145500
True,False,False,False,False,False,False,False,7200,True,0,651,0,60.0,0,True,False,0.0,2000,1931,True,False,False,776,270,False,False,1502,False,False,False,False,True,False,False,False,149000
True,False,False,False,False,False,True,False,9937,False,0,0,0,75.0,637,False,False,0.0,1999,1964,False,False,False,1486,480,False,False,1486,False,False,False,True,False,False,False,False,167000
True,False,False,False,False,False,False,False,12384,True,113,793,0,68.40684410646388,0,True,False,233.0,1976,1976,False,False,False,793,550,False,False,1935,False,False,False,False,True,False,False,False,197900
True,False,False,False,False,False,True,False,10012,False,0,0,0,90.0,920,False,False,0.0,1972,1972,True,False,False,1138,588,False,False,1181,False,False,True,False,False,False,False,False,137500
True,False,False,False,False,False,True,False,8125,False,42,0,224,65.0,1138,True,False,258.0,1998,1994,False,False,False,1408,575,False,False,1679,False,False,False,False,False,False,False,False,193500
True,False,False,False,False,False,True,False,14175,True,0,0,304,68.40684410646388,988,True,False,0.0,1987,1956,True,False,False,1188,576,False,False,1437,False,False,False,True,False,False,False,False,168000
True,False,True,False,False,False,False,False,11600,False,0,0,0,80.0,0,True,False,0.0,1950,1922,False,False,False,700,252,False,False,1180,False,False,True,False,False,False,False,False,137500
True,False,False,False,False,False,True,False,8633,True,35,738,100,64.0,193,False,False,0.0,2005,2005,False,False,False,738,540,False,False,1476,False,False,False,False,False,False,False,False,173500
True,False,False,False,False,False,True,False,6629,False,0,672,147,54.0,551,False,False,0.0,1950,1925,True,False,False,672,300,False,False,1369,False,False,False,False,False,False,False,False,103600
True,False,False,False,False,False,True,False,11250,True,42,0,198,68.40684410646388,767,True,False,0.0,1977,1977,True,False,False,1208,546,False,False,1208,False,False,False,False,False,False,False,False,165000
False,True,False,True,False,False,True,False,9600,False,0,679,0,60.0,0,False,False,0.0,1950,1900,False,True,False,1095,779,True,False,1774,False,False,True,False,False,False,False,False,87000
